,Date, Close/Last, High, Low,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
0,01/15/2021,57.58,59.65,57.5,-0.028590494831210803,0.03959209012204942,0.0673636963662803,0.032451788302691915,0.011001595290838632,0.10695578648832965,-1.8089999999999997,-0.5539999999999992,-0.9936969696969697,-0.06818258495326023,-0.0959541911974911,74.63474843229179,2.109358611304309,5.566666666666656,0.2232844699383896,171.88893465390248
1,01/14/2021,59.25,60.14,57.84,0.03959209012204942,0.0673636963662803,0.032451788302691915,-0.002131990341428489,0.10695578648832965,0.09981548466897222,-2.061000000000001,-0.6169999999999994,-0.9076363636363638,-0.027771606244230876,0.007140301819357507,88.8578236171895,1.8712705162276961,8.251666666666665,0.2722782907451149,230.16983809633967
2,01/13/2021,56.95,60.25,56.9,0.0673636963662803,0.032451788302691915,-0.002131990341428489,-0.010400710089674277,0.09981548466897222,0.030319797961263304,-1.1110000000000013,-0.5490000000000002,-0.6745454545454546,0.03491190806358838,0.06949568670770878,85.57711136290706,1.3701286855484227,6.7749999999999915,0.23348494693523936,255.47513875955818
3,01/12/2021,53.24,53.85,51.56,0.032451788302691915,-0.002131990341428489,-0.010400710089674277,0.02110640844566313,0.030319797961263304,-0.012532700431102795,-0.36300000000000027,-0.33599999999999997,-0.4326060606060606,0.034583778644120405,0.04285249839236619,75.48712697986699,0.9447421498734414,3.62083333333333,0.14840379637618642,124.64265777821541
4,01/11/2021,51.54,52.24,51.25,-0.002131990341428489,-0.010400710089674277,0.02110640844566313,0.009635311983672092,-0.012532700431102795,0.01070569835598872,-0.24099999999999966,-0.5630000000000003,-0.4729090909090907,0.008268719748245789,-0.02323839878709162,66.05705916338735,0.7657979948864906,2.3683333333333394,0.0859671302149178,92.04110316672832
5,01/08/2021,51.65,52.53,51.27,-0.010400710089674277,0.02110640844566313,0.009635311983672092,0.018748056106727386,0.01070569835598872,0.030741720429335134,-0.5539999999999992,-0.718,-0.5517575757575756,-0.03150711853533741,-0.02003602207334637,67.51354878498739,0.6993522116866231,2.919166666666669,0.019743336623889437,104.50191003157886
6,01/07/2021,52.19,52.69,51.3,0.02110640844566313,0.009635311983672092,0.018748056106727386,-0.003015380714775239,0.030741720429335134,0.028383368090399676,-0.6169999999999994,-0.6679999999999999,-0.5963636363636362,0.01147109646199104,0.002358352338935745,74.50250291747969,0.593170834414245,3.8533333333333246,0.020931142410015657,123.0805782224566
7,01/06/2021,51.1,52.15,50.2,0.009635311983672092,0.018748056106727386,-0.003015380714775239,0.02171131239017812,0.028383368090399676,0.015732675391952243,-0.5490000000000002,-0.6939999999999997,-0.5652121212121212,-0.009112744123055294,0.012650692698447331,68.86391923979747,0.39403502801330603,2.8008333333333297,0.00858580874370872,90.78204977306281
8,01/05/2021,50.61,50.83,49.33,0.018748056106727386,-0.003015380714775239,0.02171131239017812,-0.013042777108677257,0.015732675391952243,0.018695931675402996,-0.33599999999999997,-0.23200000000000004,-0.5233939393939394,0.021763436821502627,-0.0029632562834507326,65.92838704310034,0.24511572561773676,2.268333333333331,0.0027739251040222027,52.86310399874123
9,01/04/2021,49.67,51.39,49.4016,-0.003015380714775239,0.02171131239017812,-0.013042777108677257,0.04811211913948249,0.018695931675402996,0.00866853528150084,-0.5630000000000003,0.05700000000000003,-0.3967878787878788,-0.02472669310495336,0.010027396393902018,59.59489880057204,0.1013661327329416,1.245416666666678,-0.0012065151819826096,42.323895395177686
10,12/31/2020,49.82,50.19,48.72,0.02171131239017812,-0.013042777108677257,0.04811211913948249,0.0,0.00866853528150084,0.035069342030805174,-0.718,0.9449999999999996,-0.12066666666666673,0.034754089498855376,-0.02640080674930437,61.16738070846569,0.012124054065701273,1.3412500000000023,-0.008754476721050493,15.220767465738218
11,12/30/2020,48.75,49.19,48.56,-0.013042777108677257,0.04811211913948249,0.0,0.010679298418765004,0.035069342030805174,0.04811211913948249,-0.6679999999999999,1.4189999999999992,0.179212121212121,-0.06115489624815974,-0.013042777108677257,53.59805137059777,-0.1172303671287338,0.18958333333333144,-0.02636309167165968,-17.890467157112194
12,12/29/2020,49.39,50.6667,46.49,0.04811211913948249,0.0,0.010679298418765004,0.00862632047538822,0.04811211913948249,0.010679298418765004,-0.6939999999999997,1.2269999999999996,0.36718181818181794,0.04811211913948249,0.037432820720717484,59.62252905441743,-0.17168302302229677,0.757083333333334,-0.025646084040244568,-18.885958040201537
13,12/28/2020,47.07,47.635,46.86,0.0,0.010679298418765004,0.00862632047538822,-0.004106781952653359,0.010679298418765004,0.019305618894153255,-0.23200000000000004,0.6034999999999997,0.5639696969696967,-0.010679298418765004,-0.00862632047538822,37.58056131526429,-0.30385084166429976,-1.8129166666666663,-0.0623505976095618,-88.00012257393914
