,Date, Close/Last, High, Low,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
20,11/12/2020,142.47,145.99,142.0,-0.004132671451097615,-0.0013272329146111976,-0.006540518723706618,0.0013185747425549347,-0.00545990436570877,-0.00786775163831777,0.41899999999999976,-2.8039999999999963,-1.2439393939393923,-0.0028054385364864173,0.0024078472726090025,68.78076708849343,4.127330142986409,4.344166666666638,0.06376465317703271,100.55681023661727
21,11/11/2020,143.06,143.44,140.68,-0.0013272329146111976,-0.006540518723706618,0.0013185747425549347,0.0004167534963424063,-0.00786775163831777,-0.0052219439811517126,0.2509999999999991,-1.7759999999999991,-1.5472727272727258,0.00521328580909542,-0.0026458076571661323,72.880910870615,4.183308215904873,5.776666666666642,0.07677254252596709,101.60276775422753
22,11/10/2020,143.25,145.44,141.2,-0.006540518723706618,0.0013185747425549347,0.0004167534963424063,0.02554228567375372,-0.0052219439811517126,0.0017353282388974057,-0.6129999999999995,-0.8910000000000053,-1.7526060606060603,-0.007859093466261553,-0.006957272220049024,74.11397556818585,4.133835745834887,6.743333333333311,0.06237021655295162,135.5703912920296
23,11/09/2020,144.19,148.38,143.06,0.0013185747425549347,0.0004167534963424063,0.02554228567375372,0.045193901683055634,0.0017353282388974057,0.025959039170096145,-2.3849999999999967,-0.06700000000000728,-1.5669090909090915,0.0009018212462125284,-0.024223710931198787,79.91099788308182,3.9912169095516106,8.627499999999998,0.10847170971709705,202.52244408779453
24,11/06/2020,144.0,145.36,141.79,0.0004167534963424063,0.02554228567375372,0.045193901683055634,0.0004474940408804365,0.025959039170096145,0.0707361873568093,-2.9729999999999963,0.2729999999999933,-1.3230303030303046,-0.025125532177411314,-0.04477714818671323,79.63191519506276,3.6554202580111053,9.20083333333335,0.11411992263056092,224.56410524093965
25,11/05/2020,143.94,145.05,141.9,0.02554228567375372,0.045193901683055634,0.0004474940408804365,0.007487867258270072,0.0707361873568093,0.045641395723936204,-2.8039999999999963,0.6189999999999998,-0.9021212121212134,-0.019651616009301914,0.025094791632873283,79.55417800274117,3.192997328110181,10.295833333333348,0.10408836388739735,274.31455085915894
26,11/04/2020,140.31,143.77,135.79,0.045193901683055634,0.0004474940408804365,0.007487867258270072,0.008226151063317647,0.045641395723936204,0.007935361299150588,-1.7759999999999991,0.33600000000000707,-0.42151515151515245,0.0447464076421752,0.03770603442478556,74.43895268441571,2.5624430091731654,7.587500000000006,0.07897569978468172,230.5538241043459
27,11/03/2020,134.11,134.96,131.0,0.0004474940408804365,0.007487867258270072,0.008226151063317647,0.009594225730204596,0.007935361299150588,0.015714018321587555,-0.8910000000000053,-0.018999999999994088,0.05939393939393843,-0.007040373217389635,-0.0077786570224372105,59.405180465888996,2.0899545074146886,1.6991666666666845,-0.014404350701844489,66.27169544288948
28,11/02/2020,134.05,137.87,132.89,0.007487867258270072,0.008226151063317647,0.009594225730204596,-0.03155501085141207,0.015714018321587555,0.017820376793522056,-0.06700000000000728,-0.48299999999999554,-0.06636363636363612,-0.0007382838050475756,-0.0021063584719345245,59.20393819157258,2.087760754153294,1.973333333333386,0.05509641873278248,113.89665748821018
29,10/30/2020,133.05,133.31,130.47,0.008226151063317647,0.009594225730204596,-0.03155501085141207,0.014486513792559408,0.017820376793522056,-0.021960785121207457,0.2729999999999933,-1.2140000000000015,-0.1925454545454539,-0.0013680746668869488,0.03978116191472972,56.05738293342938,2.06070238902106,0.7216666666666924,0.0417319135609146,53.04895426433474
30,10/29/2020,131.96,132.93,130.06,0.009594225730204596,-0.03155501085141207,0.014486513792559408,-0.007344157710002022,-0.021960785121207457,-0.01706849705885256,0.6189999999999998,-1.0570000000000022,-0.2661212121212107,0.04114923658161666,-0.004892288062354812,52.60406290458574,2.098010404593822,0.04083333333335304,0.043244525258913855,42.716274956269295
31,10/28/2020,130.7,132.43,128.02,-0.03155501085141207,0.014486513792559408,-0.007344157710002022,0.00802133316193569,-0.01706849705885256,0.007142356082557368,0.33600000000000707,-0.931000000000003,-0.39787878787878656,-0.046041524643971474,-0.024210853141410044,48.55362651866621,2.2260943022216964,-0.9708333333333314,0.03116370808678492,18.316922098811048
32,10/27/2020,134.89,135.31,131.75,0.014486513792559408,-0.007344157710002022,0.00802133316193569,-0.014792948128764803,0.007142356082557368,0.0006771754519336202,-0.018999999999994088,1.2769999999999953,-0.2614545454545452,0.02183067150256143,0.006465180630623717,64.41996703565623,2.485487287161675,3.919166666666655,0.06759002770083096,100.50638058414522
33,10/26/2020,132.95,134.9,131.13,-0.007344157710002022,0.00802133316193569,-0.014792948128764803,0.03593924456635941,0.0006771754519336202,-0.006771614966829144,-0.48299999999999554,0.12999999999999828,-0.40278787878787964,-0.015365490871937712,0.007448790418762781,59.05032468375327,2.353796336489978,2.4958333333333087,0.06504846591364248,90.08197524334777
34,10/23/2020,133.93,134.145,130.3,0.00802133316193569,-0.014792948128764803,0.03593924456635941,0.006401132410962061,-0.006771614966829144,0.021146296437594667,-1.2140000000000015,-0.8290000000000006,-0.5418787878787896,0.022814281290700494,-0.02791791140442372,63.2278992015434,2.3490010309200784,4.107500000000016,0.07401764234161992,97.47817963018741
35,10/22/2020,132.86,135.13,130.48,-0.014792948128764803,0.03593924456635941,0.006401132410962061,-0.008628048286148883,0.021146296437594667,0.042340376977321494,-1.0570000000000022,-1.5449999999999988,-0.6193333333333352,-0.05073219269512422,-0.021194080539726864,60.58960971714968,2.208931371361132,3.7066666666666777,0.06612100786390634,112.61413251460077
36,10/21/2020,134.84,136.17,132.01,0.03593924456635941,0.006401132410962061,-0.008628048286148883,0.0025344662389828227,0.042340376977321494,-0.002226915875186904,-0.931000000000003,-1.9199999999999988,-0.6637575757575769,0.029538112155397353,0.044567292852508295,68.4677470638847,2.106967095031507,6.531666666666695,0.06635033610122579,167.33579878373214
37,10/20/2020,130.08,131.79,128.49,0.006401132410962061,-0.008628048286148883,0.0025344662389828227,-0.04532736376706244,-0.002226915875186904,-0.006093582047166022,1.2769999999999953,-0.23700000000000046,-0.523939393939395,0.015029180697110945,0.003866666171979238,56.75143425648153,1.7445768064067124,2.226666666666702,0.027569318271585503,87.42151177166662
38,10/19/2020,129.25,133.46,128.7001,-0.008628048286148883,0.0025344662389828227,-0.04532736376706244,0.06858874943659393,-0.006093582047166022,-0.042792897528079556,0.12999999999999828,-0.5920000000000002,-0.6814545454545456,-0.011162514525131706,0.036699315480913555,54.17850124146351,1.741313902650603,1.6300000000000097,0.05441344428128571,109.79655308455553
39,10/16/2020,130.37,132.91,130.23,0.0025344662389828227,-0.04532736376706244,0.06858874943659393,-0.005259658080408228,-0.042792897528079556,0.023261385669531426,-0.8290000000000006,-0.5499999999999986,-0.8377575757575755,0.04786183000604526,-0.06605428319761111,58.22979820840616,1.7963301396360691,3.065000000000012,0.034354173278324324,147.64126319474624
40,10/15/2020,130.04,134.7,129.68,-0.04532736376706244,0.06858874943659393,-0.005259658080408228,0.009677114187130796,0.023261385669531426,0.06332909135618586,-1.5449999999999988,-0.5909999999999982,-0.8686060606060595,-0.11391611320365637,-0.04006770568665421,57.41667821697179,1.7263860619027867,3.356666666666669,0.0504887309152596,182.7278455790714
41,10/14/2020,136.07,138.98,127.35,0.06858874943659393,-0.005259658080408228,0.009677114187130796,-0.002053388811842196,0.06332909135618586,0.004417456106722667,-1.9199999999999988,-0.0009999999999976694,-0.7519393939393929,0.07384840751700215,0.058911635249463135,83.00550948336868,1.6456009145137358,10.22250000000001,0.0994667097608273,323.88711480030656
42,10/13/2020,127.05,128.015,126.38,-0.005259658080408228,0.009677114187130796,-0.002053388811842196,0.003160808637089441,0.004417456106722667,0.00762372537528877,-0.23700000000000046,0.527000000000001,-0.18212121212121124,-0.014936772267539023,-0.003206269268566032,59.75079488458775,0.9045900403624074,1.474166666666676,0.03359908883826875,100.54995520983199
43,10/12/2020,127.72,129.1,127.13,0.009677114187130796,-0.002053388811842196,0.003160808637089441,0.012103022171243627,0.00762372537528877,0.0011074198252471437,-0.5920000000000002,-0.22700000000000103,-0.3174545454545448,0.011730502998972991,0.0065163055500413545,65.52263915400191,0.8640330331312924,2.474166666666676,0.02975086672579213,156.89913081331972
44,10/09/2020,126.49,127.64,126.11,-0.002053388811842196,0.003160808637089441,0.012103022171243627,0.001041958976968775,0.0011074198252471437,0.01526383080833294,-0.5499999999999986,-0.10300000000000012,-0.16521212121212028,-0.005214197448931637,-0.014156410983085822,59.261414864606735,0.7314816088743612,1.5416666666666572,0.015576073865917285,109.92813528289946
45,10/08/2020,126.75,128.7,126.3901,0.003160808637089441,0.012103022171243627,0.001041958976968775,0.000641745569914768,0.01526383080833294,0.013144981148212458,-0.5909999999999982,-0.5869999999999991,-0.19733333333333247,-0.008942213534154185,0.002118849660120666,61.30086057152021,0.6768944221482798,2.0283333333333218,0.01676560243863311,146.33262999365655
46,10/07/2020,126.35,126.99,125.32,0.012103022171243627,0.001041958976968775,0.000641745569914768,-0.014577865999898146,0.013144981148212458,0.0016837045468836738,-0.0009999999999976694,-0.44499999999999884,-0.1810303030303021,0.011061063194274853,0.01146127660132886,59.43971714031529,0.5709028576775523,1.7783333333333218,0.013475575519371081,108.07322690810773
47,10/06/2020,124.83,127.075,124.18,0.001041958976968775,0.000641745569914768,-0.014577865999898146,-0.0011065445327627646,0.0016837045468836738,-0.013936120429983418,0.527000000000001,-0.15999999999999942,-0.2009696969696966,0.0004002134070540069,0.015619824976866922,51.806602811063755,0.46804231018687403,0.27249999999999375,-0.009521542489883383,74.4572341871066
48,10/05/2020,124.7,126.12,124.1,0.000641745569914768,-0.014577865999898146,-0.0011065445327627646,0.03218963959115125,-0.013936120429983418,-0.015684410532660918,-0.22700000000000103,-0.4890000000000015,-0.22012121212121216,0.015219611569812913,0.0017482901026775327,51.12482800480719,0.48471059596876387,0.14499999999999602,0.0016868824805205877,63.042398539128996
49,10/02/2020,124.62,126.09,123.5,-0.014577865999898146,-0.0011065445327627646,0.03218963959115125,-0.027835438831488268,-0.015684410532660918,0.031083095058388594,-0.10300000000000012,0.17899999999999777,-0.20987878787878828,-0.01347132146713538,-0.0467675055910494,50.75326748989021,0.5121714175163135,-0.052500000000009095,0.022481128979324,59.888733884909946
50,10/01/2020,126.45,127.285,125.52,-0.0011065445327627646,0.03218963959115125,-0.027835438831488268,0.018012735345354906,0.031083095058388594,0.004354200759662927,-0.5869999999999991,0.34299999999999786,-0.19715151515151577,-0.03329618412391402,0.026728894298725502,59.759945723015385,0.5479171000367415,1.9408333333333303,0.04833360968330292,127.68674754196113
51,09/30/2020,126.59,129.0,123.07,0.03218963959115125,-0.027835438831488268,0.018012735345354906,0.00024237527890821518,0.004354200759662927,-0.009822703486133254,-0.44499999999999884,0.41299999999999953,-0.06236363636363692,0.060025078422639516,0.014176904245796346,60.47145422223589,0.3992446133622707,2.473333333333329,0.06235313863712661,124.27912554151581
52,09/29/2020,122.58,125.8,122.47,-0.027835438831488268,0.018012735345354906,0.00024237527890821518,0.006810469002526879,-0.009822703486133254,0.01825511062426311,-0.15999999999999942,0.4120000000000005,0.17751515151515104,-0.04584817417684317,-0.028077814110396483,43.88696571622021,0.1894227178125334,-1.3733333333333348,0.026633165829145666,25.53401563186146
53,09/28/2020,126.04,126.12,124.23,0.018012735345354906,0.00024237527890821518,0.006810469002526879,-0.008989734564954248,0.01825511062426311,0.007052844281435051,-0.4890000000000015,0.125,0.07284848484848379,0.01777036006644669,0.011202266342828027,63.95127887511842,0.3271493497790203,2.660000000000025,0.056407677478836675,87.18007432412352
54,09/25/2020,123.79,123.95,121.0,0.00024237527890821518,0.006810469002526879,-0.008989734564954248,-0.0041837698809511934,0.007052844281435051,-0.0021792655624274914,0.17899999999999777,-0.574000000000001,0.0333333333333323,-0.006568093723618664,0.009232109843862463,51.43905973795105,0.1458891694921931,0.7758333333333525,0.00748758850817939,-8.813309791076001
55,09/24/2020,123.76,123.88,120.79,0.006810469002526879,-0.008989734564954248,-0.0041837698809511934,-0.0008827896725150541,-0.0021792655624274914,-0.013173504445905433,0.34299999999999786,-1.225,-0.17448484848484885,0.015800203567481127,0.010994238883478072,51.24350525109517,0.1415041514607509,1.1166666666666742,0.019271948608137073,-17.878620953293197
56,09/23/2020,122.92,126.39,122.61,-0.008989734564954248,-0.0041837698809511934,-0.0008827896725150541,-8.021497617911584e-05,-0.013173504445905433,-0.005066559553466261,0.41299999999999953,-1.761,-0.42551515151515173,-0.004805964684003054,-0.008106944892439193,45.96291141535117,0.1369035771521112,0.2808333333333337,-0.010783840334781936,12.279327393406572
57,09/22/2020,124.03,125.24,122.72,-0.0041837698809511934,-0.0008827896725150541,-8.021497617911584e-05,-0.010849727492516791,-0.005066559553466261,-0.000963004648694211,0.4120000000000005,-1.2899999999999978,-0.6636969696969693,-0.0033009802084361392,-0.004103554904772077,52.47120461496174,0.21456751936686658,1.6083333333333343,-0.022847238635468413,11.970849258736326
58,09/21/2020,124.55,124.66,120.24,-0.0008827896725150541,-8.021497617911584e-05,-0.010849727492516791,0.012294582455705947,-0.000963004648694211,-0.010929942468695938,0.125,-0.6359999999999986,-0.7901212121212114,-0.0008025746963359383,0.009966937820001737,55.67177283761523,0.1975557871483744,2.152499999999975,-0.0001605522999116643,-12.174011622023233
59,09/18/2020,124.66,125.1,122.51,-8.021497617911584e-05,-0.010849727492516791,0.012294582455705947,0.021188437276186325,-0.010929942468695938,0.0014448549631890326,-0.574000000000001,0.4650000000000006,-0.6304848484848478,0.010769512516337676,-0.012374797431885062,56.30137540974809,0.12002363748551659,2.0733333333333377,-0.033643410852713204,16.531488160320666
60,09/17/2020,124.67,124.84,122.62,-0.010849727492516791,0.012294582455705947,0.021188437276186325,0.010391846094667456,0.0014448549631890326,0.03348301973189209,-1.225,0.7990000000000009,-0.5222424242424237,-0.023144309948222738,-0.032038164768703116,56.35158619292087,0.008118622643308981,2.0916666666666686,-0.020275049115913543,17.03309034065436
61,09/16/2020,126.03,127.25,124.475,0.012294582455705947,0.021188437276186325,0.010391846094667456,0.01217798017775931,0.03348301973189209,0.03158028337085368,-1.761,1.1829999999999998,-0.21915151515151435,-0.008893854820480378,0.0019027363610384911,62.97083055127067,-0.13584913990283098,3.2041666666666657,-0.011296775711932201,73.338968001863
62,09/15/2020,124.49,124.58,122.37,0.021188437276186325,0.010391846094667456,0.01217798017775931,-0.002012073113420231,0.03158028337085368,0.022569826272426742,-1.2899999999999978,1.663000000000001,0.3252121212121223,0.010796591181518869,0.009010457098427014,58.14611202032258,-0.45610109660856324,1.4341666666666555,-0.009626093874303961,14.282168911398589
63,09/14/2020,121.88,122.89,120.87,0.010391846094667456,0.01217798017775931,-0.002012073113420231,0.0007540530707927819,0.022569826272426742,0.010165907064338946,-0.6359999999999986,0.8909999999999982,0.6272727272727274,-0.0017861340830918546,0.012403919208087687,48.24025602347716,-0.7014248508532432,-1.6416666666666657,-0.008138020833333334,-40.08860294927396
64,09/11/2020,120.62,122.14,118.86,0.01217798017775931,-0.002012073113420231,0.0007540530707927819,-0.02940173799177101,0.010165907064338946,-0.0012580200426274837,0.4650000000000006,1.5469999999999984,0.9959999999999997,0.014190053291179542,0.011423927106966528,42.55150408622282,-0.7385991720767322,-3.325000000000003,-0.014944875459371157,-65.79030648946394
65,09/10/2020,119.16,119.78,117.77,-0.002012073113420231,0.0007540530707927819,-0.02940173799177101,0.01187127617719195,-0.0012580200426274837,-0.028647684920978158,0.7990000000000009,0.8049999999999983,1.0989696969696967,-0.002766126184213013,0.02738966487835078,35.42413012784432,-0.6470129541172298,-5.094999999999999,-0.03498542274052484,-116.43879934649708
66,09/09/2020,119.4,120.52,118.38,0.0007540530707927819,-0.02940173799177101,0.01187127617719195,-0.02312053493325984,-0.028647684920978158,-0.01753046181457901,1.1829999999999998,0.3759999999999991,1.0362424242424233,0.030155791062563792,-0.011117223106399168,36.061520347089484,-0.3720499929526824,-5.109166666666653,-0.02697416673457736,-115.20313974174462
67,09/08/2020,119.31,120.2532,116.41,-0.02940173799177101,0.01187127617719195,-0.02312053493325984,-0.021259608764537974,-0.01753046181457901,-0.011249258756067885,1.663000000000001,0.07300000000000181,0.7922424242424237,-0.04127301416896296,-0.006281203058511171,35.68542412460701,-0.04012199535061711,-5.546666666666667,-0.03937198067632851,-154.01564560865526
68,09/04/2020,122.87,123.08,119.77,0.01187127617719195,-0.02312053493325984,-0.021259608764537974,0.01876794650208462,-0.011249258756067885,-0.044380143697797865,0.8909999999999982,-1.3790000000000007,0.3120606060606053,0.03499181111045179,0.03313088494172992,44.69892035184604,0.3932860597029162,-1.9733333333333434,-0.008473208521626833,-77.74822319674963
69,09/03/2020,121.42,124.21,119.63,-0.02312053493325984,-0.021259608764537974,0.01876794650208462,-0.034944597463670825,-0.044380143697797865,-0.002491662262453462,1.5469999999999984,-1.4189999999999998,0.0024848484848481196,-0.0018609261687218652,-0.04188848143534446,39.2855932280028,0.5782790891028498,-3.655000000000001,0.040089086859688254,-90.62233340720746
70,09/02/2020,124.26,129.03,123.58,-0.021259608764537974,0.01876794650208462,-0.034944597463670825,0.013658748931040044,-0.002491662262453462,-0.016176650961586273,0.8049999999999983,-1.1229999999999989,-0.3424848484848486,-0.04002755526662259,0.013684988699132851,47.1142094027683,0.9536224962409108,-0.786666666666676,-0.002488560648631196,41.24555030680877
71,09/01/2020,126.93,127.09,124.93,0.01876794650208462,-0.034944597463670825,0.013658748931040044,-0.0017273873641977476,-0.016176650961586273,-0.021285848532630824,0.3759999999999991,-0.5380000000000009,-0.5650909090909093,0.05371254396575545,0.005109197571044577,56.24681330941223,1.129662663224508,2.7325000000000017,0.0065022599318056255,65.95770404690042
72,08/31/2020,124.57,127.67,124.49,-0.034944597463670825,0.013658748931040044,-0.0017273873641977476,0.013982927198628014,-0.021285848532630824,0.011931361566842304,0.07300000000000181,0.2900000000000006,-0.5096363636363632,-0.04860334639471087,-0.03321721009947308,48.616977416790455,1.0660679285276018,0.37249999999998806,-0.00024077046548957575,42.946073339938955
73,08/28/2020,129.0,129.03,126.58,0.013658748931040044,-0.0017273873641977476,0.013982927198628014,0.0226898461968397,0.011931361566842304,0.012255539834430364,-1.3790000000000007,0.36599999999999966,-0.5936969696969696,0.01538613629523779,-0.0003241782675879705,67.87174860331766,1.2096823881904157,5.043333333333351,0.03150487765872379,138.02191496825012
74,08/27/2020,127.25,128.39,125.67,-0.0017273873641977476,0.013982927198628014,0.0226898461968397,0.0035054860011851656,0.012255539834430364,0.03667277339546785,-1.4189999999999998,-1.227000000000001,-0.7661818181818184,-0.01571031456282576,-0.02441723356103745,62.832038362511256,0.9243367365136379,3.5141666666666964,0.018,109.64249865765488
75,08/26/2020,127.47,128.0,123.66,0.013982927198628014,0.0226898461968397,0.0035054860011851656,-0.008376416235781826,0.03667277339546785,0.026195332198024956,-1.1229999999999989,-0.3740000000000009,-0.47963636363636414,-0.008706918998211686,0.010477441197442849,63.92454183822111,0.7248688431150612,3.9350000000000307,0.015050167224080273,93.24261382265715
76,08/25/2020,125.7,126.05,121.935,0.0226898461968397,0.0035054860011851656,-0.008376416235781826,0.006255351645502174,0.026195332198024956,-0.004870930234596566,-0.5380000000000009,0.44699999999999845,-0.061939393939394446,0.019184360195654535,0.031066262432621526,58.947334697635256,0.43733173055014163,2.2233333333333576,-0.001191895113229968,47.66539669913091
77,08/24/2020,122.88,124.73,122.45,0.0035054860011851656,-0.008376416235781826,0.006255351645502174,-0.012069321510922076,-0.004870930234596566,-0.0021210645902796504,0.2900000000000006,1.072999999999999,0.17187878787878735,0.011881902236966991,-0.002749865644317009,49.28620517341362,0.24418680897743172,-0.8216666666666583,-0.029920265256177518,22.50191654954078
78,08/21/2020,122.45,123.65,121.1,-0.008376416235781826,0.006255351645502174,-0.012069321510922076,0.002256973390765127,-0.0021210645902796504,-0.005813969865419845,0.36599999999999966,1.6670000000000016,0.25612121212121164,-0.014631767881284001,0.0036929052751402507,47.65839011047663,0.28123911913043287,-1.5349999999999682,0.015761094981335592,6.61622083269124
79,08/20/2020,123.48,123.56,121.25,0.006255351645502174,-0.012069321510922076,0.002256973390765127,0.05968695633296819,-0.005813969865419845,-0.009812348120156777,-1.227000000000001,-0.01899999999999835,0.28199999999999986,0.01832467315642425,0.003998378254737048,51.06080670508252,0.36822240781107496,-0.7708333333333286,0.03417085427135677,18.139496106094985
80,08/19/2020,122.71,124.13,121.14,-0.012069321510922076,0.002256973390765127,0.05968695633296819,-0.06491856712235627,-0.009812348120156777,0.061943929723733526,-0.3740000000000009,-0.06599999999999966,0.3772727272727274,-0.014326294901687204,-0.07175627784389027,48.68736808589092,0.3690160248862071,-1.360833333333332,0.03991525423728808,17.7222718182284
